,budget,revenue,runtime,original_language,vote_average,vote_count,main_production_company,main_spoken_language,main_genre,release_month,release_year
2825,50000000,83719388,141,en,7.2,1433,Village Roadshow Pictures,English,Drama,10,2014
2826,1200000,103911669,103,en,7.2,2255,Lions Gate Films,English,Horror,10,2004
2827,1800000,25504513,91,en,7.2,1212,New Line Cinema,English,Horror,11,1984
2828,15000000,125212904,93,en,7.2,1523,Orion Pictures,English,Action,10,1982
2829,5860000,12000000,111,en,7.2,55,Twentieth Century Fox Film Corporation,English,Action,3,1967
2830,15000000,15785148,103,en,7.2,900,Silver Pictures,English,Action,9,2005
2831,40000000,158733820,124,en,7.2,2755,Dimension Films,English,Action,4,2005
2832,50000000,314178011,139,en,7.2,946,Gracie Films,English,Comedy,12,1997
2833,24000000,41895491,137,en,7.2,346,TriStar Pictures,English,Comedy,9,1991
2834,23600000,102391382,88,en,7.2,3655,Columbia Pictures,English,Comedy,10,2009
2835,6000000,29180280,94,en,7.2,548,Twentieth Century Fox Film Corporation,English,Comedy,3,1987
2836,8000000,10600497,84,en,7.2,104,Orion Pictures Corporation,English,Comedy,1,1984
2837,4638783,11000000,106,en,7.2,67,Metro-Goldwyn-Mayer (MGM),English,Western,5,1973
2838,700000,17986781,103,en,7.2,698,Forest Whitaker's Significant Productions,English,Crime,6,2015
2839,12000000,37589296,102,en,7.2,1304,Sidney Kimmel Entertainment,English,Crime,8,2016
2840,30000000,135130999,138,en,7.2,376,Malpaso Productions,English,Crime,11,1993
2841,19000000,34619699,113,en,7.2,1034,Miramax Films,English,Crime,10,2007
2842,15000000,13060843,135,en,7.2,640,40 Acres & A Mule Filmworks,English,Crime,12,2002
2843,2000000,11540607,118,en,7.2,360,Fox Searchlight Pictures,English,Crime,9,1999
2844,5000000,252434250,104,en,7.2,2978,Blumhouse Productions,English,Mystery,2,2017
2845,30000000,84025816,121,en,7.2,2465,Lionsgate,Español,Action,9,2015
2846,30000000,82150642,124,en,7.2,346,Channel Four Films,Français,Drama,9,1998
2847,20000000,303788635,135,en,7.2,1122,Columbia Pictures Corporation,हिन्दी,Science Fiction,11,1977
2848,85000000,450717150,116,en,7.2,3857,Village Roadshow Pictures,Italiano,Thriller,12,2001
2849,30000000,160638883,133,en,7.2,636,Bedford Falls Productions,,Adventure,12,1994
2850,47000000,203388186,113,en,7.2,5729,Paramount Pictures,普通话,Thriller,11,2016
2851,2500000,10250000,120,en,7.3,276,Paramount Pictures,العربية,Adventure,6,1956
2852,90000000,60289912,157,en,7.3,489,Spyglass Entertainment,العربية,Drama,10,1999
2853,34000000,48169908,202,en,7.3,377,JVC Entertainment,العربية,Drama,11,1992
2854,3000000,9012000,133,en,7.3,85,United Artists,English,Western,8,1948
2855,85000000,252712101,93,en,7.3,1741,Walt Disney Pictures,English,Animation,6,1997
2856,7000000,5816211,119,en,7.3,213,Annapurna Pictures,English,Drama,12,2016
2857,2900000,5000000,136,en,7.3,25,Franton Production,English,Comedy,12,1961
2858,18000000,98235548,107,en,7.3,2129,Twentieth Century Fox Film Corporation,English,Science Fiction,6,1987
2859,10000000,50100000,178,en,7.3,237,Twentieth Century Fox Film Corporation,English,Action,9,1962
2860,13000000,327803731,108,en,7.3,4562,Fox Searchlight Pictures,English,Drama,12,2010
2861,9000000,24538513,123,en,7.3,241,The Weinstein Company,English,Documentary,5,2007
2862,13000000,22863596,112,en,7.3,1124,Gramercy Pictures,English,Fantasy,9,1999
2863,16000000,53478166,97,en,7.3,1768,Mad Chance,English,Comedy,3,1999
2864,31000000,134095253,157,en,7.3,763,Universal Pictures,English,Drama,12,1992
2865,4550000,21300000,133,en,7.3,103,Twentieth Century Fox Film Corporation,English,Drama,6,1956
2866,2900000,296557,90,en,7.3,204,Destination Films,English,Action,10,2009
2867,35000000,22238696,153,en,7.3,491,Amblin Entertainment,English,Drama,12,1987
2868,85000000,162242962,145,en,7.3,670,DreamWorks SKG,English,Drama,12,2005
2869,19000000,32801173,114,en,7.3,649,Beverly Detroit,English,Comedy,12,2002
2870,45000000,184376254,129,en,7.3,1671,Imagine Entertainment,English,Crime,3,2006
2871,88000000,108539911,144,en,7.3,630,Miramax Films,English,Romance,6,2005
2872,150000000,643034466,107,en,7.3,3471,Walt Disney Pictures,English,Adventure,11,2016
2873,60000000,484409218,90,en,7.3,4183,DreamWorks SKG,English,Adventure,5,2001
2874,3900000,9000000,143,en,7.3,20,Metro-Goldwyn-Mayer (MGM),English,Adventure,12,1925
2875,150000000,333932083,166,en,7.3,3398,Paramount Pictures,English,Fantasy,11,2008
2876,15000000,94000000,102,en,7.3,980,Miramax Films,English,Fantasy,5,1994
2877,15000000,10631333,82,en,7.3,206,Orion Pictures,English,Fantasy,3,1985
2878,60000000,124596398,100,en,7.3,1432,Focus Features,English,Animation,2,2009
2879,150000000,1274219009,102,en,7.3,5440,Walt Disney Pictures,English,Animation,11,2013
2880,90000000,497366869,92,en,7.3,3914,Pixar Animation Studios,English,Animation,10,1999
2881,24000000,182016617,135,en,7.3,397,Amblin Entertainment,English,Drama,5,1995
2882,34000000,63013281,128,en,7.3,1083,Fox 2000 Pictures,English,Drama,4,2015
2883,6000000,44703995,109,en,7.3,1031,Saturn Films,English,Drama,9,2008
2884,291000,12000000,71,en,7.3,295,Universal Pictures,English,Drama,11,1931
2885,12000000,89800000,172,en,7.3,327,Twentieth Century Fox Film Corporation,English,Drama,1,1970
2886,3100000,20000000,118,en,7.3,143,Paramount Pictures Corporation,English,Drama,4,1953
2887,25000000,25965144,113,en,7.3,376,TriStar Pictures,English,Drama,11,1990
2888,18000000,12000000,108,en,7.3,243,Cinema 77,English,Drama,7,1981
2889,1500000,7000000,111,en,7.3,166,Selznick International Pictures,English,Drama,12,1945
2890,10000000,4160851,134,en,7.3,429,New Line Cinema,English,Drama,6,1992
2891,15000000,8235661,124,en,7.3,507,Groundswell Productions,English,Drama,10,2015
2892,52000000,355237933,140,en,7.3,1637,Imagine Entertainment,English,Drama,6,1995
2893,4000000,253899,105,en,7.3,42,Mr. Tamborine Man,English,Drama,3,2011
2894,11000000,78874843,106,en,7.3,1415,New Line Cinema,English,Drama,8,2014
2895,37000000,173567581,133,en,7.3,1963,New Line Cinema,English,Drama,11,2015
2896,4000000,65046687,111,en,7.3,1831,Plan B Entertainment,English,Drama,10,2016
2897,3000000,10400000,146,en,7.3,41,United Artists,English,Drama,6,1960
2898,2500000,11403529,119,en,7.3,959,Alfred J. Hitchcock Productions,English,Horror,3,1963
2899,350000,29400000,85,en,7.3,913,Renaissance Pictures,English,Horror,10,1981
2900,40000000,120175290,139,en,7.3,1252,Icon Productions,English,Action,12,2006
2901,35000000,75395048,131,en,7.3,463,Spyglass Entertainment,English,Action,1,2002
2902,12000000,96800000,113,en,7.3,688,Paramount Pictures,English,Action,6,1982
2903,280000000,1405403694,141,en,7.3,6908,Marvel Studios,English,Action,4,2015
2904,5000000,84563118,117,en,7.3,274,Twentieth Century Fox Film Corporation,English,Action,12,1972
2905,12000000,60000000,197,en,7.3,472,Bryna Productions,English,Action,10,1960
2906,30000000,91709827,123,en,7.3,2112,Escape Artists,English,Action,6,2015
2907,3768785,8000000,107,en,7.3,22,Metro-Goldwyn-Mayer (MGM),English,Action,5,1950
2908,8000000,63464861,104,en,7.3,1285,Likely Story,English,Comedy,9,2013
2909,17000000,115350426,112,en,7.3,2310,Brownstone Productions,English,Comedy,9,2012
2910,16000000,92823546,96,en,7.3,974,Castle Rock Entertainment,English,Comedy,7,1989
2911,1365000,2279000,110,en,7.3,77,Metro-Goldwyn-Mayer (MGM),English,Comedy,10,1939
2912,30000000,295212467,107,en,7.3,2431,Columbia Pictures Corporation,English,Comedy,6,1984
2913,3000000,3221568,100,en,7.3,80,Zoetrope Studios,English,Comedy,9,1987
2914,18000000,5887457,127,en,7.3,639,Touchstone Pictures,English,Comedy,9,1994
2915,20000000,10686841,96,en,7.3,188,Fine Line Features,English,Comedy,8,1997
2916,9000000,18803648,104,en,7.3,952,Gracie Films,English,Comedy,11,2016
2917,28000000,133346506,130,en,7.3,2679,Paramount Pictures,English,Comedy,12,2015
2918,11000000,64088552,120,en,7.3,393,Twentieth Century Fox Film Corporation,English,Comedy,3,1992
2919,4000000,14237000,91,en,7.3,270,Hemdale Film Corporation,English,Comedy,5,1985
2920,12000000,39673162,154,en,7.3,1580,Miramax Films,English,Comedy,12,1997
2921,80000000,181001478,117,en,7.3,1102,DreamWorks SKG,English,Thriller,7,2002
2922,16000000,29381649,130,en,7.3,57,Columbia Pictures,English,Crime,6,2001
2923,44000000,165615285,147,en,7.3,729,Propaganda Films,English,Crime,10,1996
2924,65000000,84785914,157,en,7.3,2080,Paramount Pictures,English,Crime,3,2007
2925,55000000,113020255,141,en,7.3,1151,Imagine Entertainment,English,Crime,1,2008
2926,8000000,43000000,111,en,7.3,581,Paramount Pictures,English,Crime,6,1979
2927,10500000,792965326,115,en,7.3,3359,Universal Pictures,English,Science Fiction,4,1982
2928,170000000,710644566,130,en,7.3,4511,Ingenious Media,English,Science Fiction,6,2014
2929,4000000,35564473,120,en,7.3,467,Alliance Atlantis Communications,English,Documentary,10,2002
2930,40000,1434436,93,en,7.3,19,Ministry of Propaganda Films,English,Documentary,1,2002
2931,65000000,163442937,137,en,7.3,1437,Legendary Pictures,Italiano,Drama,12,2014
2932,12500000,1227324,99,en,7.3,31,C&P Productions,Italiano,Crime,1,1996
2933,6000000,5617391,76,en,7.4,218,DC Comics,Český,Action,12,1993
2934,12000000,17654912,115,en,7.4,648,Paramount Vantage,English,Drama,9,2013
2935,6000000,102308889,110,en,7.4,659,Twentieth Century Fox Film Corporation,English,History,9,1969
2936,2000000,4905000,128,en,7.4,472,The Mirisch Corporation,English,Western,10,1960
2937,30000000,102616183,129,en,7.4,644,Paramount Pictures,English,Crime,4,1996
2938,1453000,5638000,111,en,7.4,81,Warner Bros.,English,Crime,9,1945
2939,2500000,589244,99,en,7.4,37,IRE Productions,English,Documentary,4,1988
2940,140000000,585174222,126,en,7.4,8951,Paramount Pictures,English,Action,4,2008
2941,3000000,4000000,100,en,7.4,826,Paramount Pictures,English,Family,6,1971
2942,14600000,70906973,101,en,7.4,2358,Columbia Pictures,English,Romance,2,1993
2943,8200000,286214286,174,en,7.4,966,Twentieth Century Fox Film Corporation,English,Drama,3,1965
2944,1800000,41158757,104,en,7.4,435,Twentieth Century Fox Film Corporation,English,Action,10,1971
2945,29500000,168840000,129,en,7.4,2470,Universal Pictures,English,Science Fiction,12,1995
2946,9000000,83304330,181,en,7.4,136,United Artists,English,Drama,11,1971
2947,19000000,61503218,114,en,7.4,1563,Amblin Entertainment,English,Adventure,6,1985
2948,22000000,17287898,121,en,7.4,447,HBO Films,English,Drama,9,1993
2949,3600000,44785053,113,en,7.4,307,United Artists,English,Drama,5,1969
2950,609000,3202000,101,en,7.4,62,RKO Radio Pictures,English,Comedy,9,1935
2951,2238813,10000000,113,en,7.4,284,Paramount Pictures,English,Comedy,9,1954
2952,21000000,71441250,110,en,7.4,1317,Touchstone Pictures,English,Comedy,10,2001
2953,25000000,56505065,130,en,7.4,632,Hollywood Pictures,English,Action,12,1993
2954,3700000,31800000,135,en,7.4,303,Warner Bros.,English,Drama,6,1976
2955,53000000,139804348,94,en,7.4,1481,Twentieth Century Fox Film Corporation,English,Animation,11,1997
2956,7000000,2697930,106,en,7.4,251,Stillking Films,English,Comedy,9,2005
2957,27000000,21500000,193,en,7.4,241,Warner Bros.,English,Drama,10,1983
2958,3000000,2807390,139,en,7.4,197,Killer Films,English,Comedy,10,1998
2959,39000000,38869464,119,en,7.4,1287,Universal Pictures,English,Science Fiction,8,2005
2960,14000000,1755212,89,en,7.4,426,Reiner / Greisman Productions,English,Romance,8,2010
2961,58800000,542307423,133,en,7.4,4600,Village Roadshow Pictures,English,War,12,2014
2962,18000000,26828365,122,en,7.4,391,TriStar Pictures,English,War,12,1989
2963,2777000,33754967,102,en,7.4,1689,Loew's Incorporated,English,Adventure,8,1939
2964,130000000,847423452,146,en,7.4,6656,Lionsgate,English,Adventure,11,2013
2965,40000000,332000000,108,en,7.4,3926,Universal Pictures,English,Adventure,11,1989
2966,11000000,38105395,114,en,7.4,159,Fox Searchlight Pictures,English,Adventure,9,2008
2967,25000000,65663276,112,en,7.4,2052,Lakeshore Entertainment,English,Fantasy,4,2015
2968,28000000,504050219,90,en,7.4,3495,Walt Disney Pictures,English,Animation,11,1992
2969,260000000,591794936,100,en,7.4,3419,Walt Disney Pictures,English,Animation,11,2010
2970,60000000,47383689,122,en,7.4,807,Columbia Pictures,English,Drama,9,2000
2971,17000000,72070731,170,en,7.4,361,Warner Bros.,English,Drama,10,1964
2972,15000000,78054825,100,en,7.4,3832,Bold Films,English,Drama,8,2011
2973,500000,8679814,88,en,7.4,213,Next Wednesday Productions,English,Drama,1,2003
2974,2300000,20000000,100,en,7.4,80,Twentieth Century Fox Film Corporation,English,Drama,5,1979
2975,18000000,103215094,119,en,7.4,4657,Worldview Entertainment,English,Drama,8,2014
2976,8000000,106260000,105,en,7.4,483,Columbia Pictures,English,Drama,12,1979
2977,6000000,1066471,93,en,7.4,149,Image Entertainment,English,Drama,5,2013
2978,1000000,24444121,135,en,7.4,236,Miramax Films,English,Drama,8,1996
2979,1250000,11000000,101,en,7.4,115,Paramount,English,Drama,11,1945
2980,16000000,53977250,129,en,7.4,132,Twentieth Century Fox Film Corporation,English,Drama,12,1982
2981,30000000,136706683,113,en,7.4,835,Walt Disney Pictures,English,Drama,9,2000
2982,3500000,12800000,149,en,7.4,46,Warner Bros.,English,Drama,6,1959
2983,300000,70000000,91,en,7.4,1066,Compass International Pictures,English,Horror,10,1978
2984,13000000,318000141,112,en,7.4,3169,New Line Cinema,English,Horror,7,2013
2985,58000000,783112979,108,en,7.4,11444,Twentieth Century Fox Film Corporation,English,Action,2,2016
2986,4000000,22490039,93,en,7.4,451,Paramount Pictures,English,Action,2,1979
2987,200000000,1056057273,133,en,7.4,5111,Lucasfilm,English,Action,12,2016
2988,190000000,467365246,132,en,7.4,4479,Paramount Pictures,English,Action,5,2013
2989,2500000,10000000,112,en,7.4,69,Paramount Pictures,English,Action,5,1963
2990,40000000,149295601,121,en,7.4,1549,Universal Pictures,English,Action,12,2013
2991,6000000,102272727,139,en,7.4,1217,Walt Disney Productions,English,Comedy,8,1964
2992,6900000,7993039,102,en,7.4,588,Gramercy Pictures,English,Comedy,9,1993
2993,19000000,18254702,104,en,7.4,201,Orion Pictures,English,Comedy,10,1989
2994,4500000,10609321,97,en,7.4,251,Double Play,English,Comedy,9,1985
2995,226408,1423000,93,en,7.4,97,Metro-Goldwyn-Mayer (MGM),English,Comedy,5,1934
2996,10000000,12827813,89,en,7.4,1068,Twentieth Century Fox Film Corporation,English,Comedy,2,1999
2997,27000,3151130,92,en,7.4,769,Miramax Films,English,Comedy,9,1994
2998,80000000,122563539,83,en,7.4,870,DreamWorks SKG,English,Western,5,2002
2999,3200000,8000000,123,en,7.4,272,Paramount Pictures,English,Western,4,1962
3000,5500000,15700000,105,en,7.4,284,Universal Pictures,English,Western,4,1973
3001,15000000,34604000,128,en,7.4,336,Orion Pictures,English,Thriller,12,1988
3002,3500000,13007551,134,en,7.4,83,Columbia Pictures Corporation,English,Crime,12,1967
3003,6500000,57504069,112,en,7.4,377,Columbia Pictures Corporation,English,Crime,7,1991
3004,53000000,83282296,124,en,7.4,1352,New Line Cinema,English,Crime,4,2001
3005,220000000,1519557910,143,en,7.4,12000,Paramount Pictures,English,Science Fiction,4,2012
3006,160000,6706368,91,en,7.4,92,Warner Bros.,English,Documentary,9,1989
3007,4000000,35976000,102,en,7.4,630,Warner Bros.,Español,Action,12,1971
3008,92000000,631442092,115,en,7.4,5290,Walt Disney Pictures,Français,Action,11,2004
3009,35000000,41954997,127,en,7.4,1175,TriStar Pictures,日本語,Crime,2,1997
3010,1135654,1213880,149,en,7.4,37,Douglas Fairbanks Pictures,No Language,Action,3,1924
3011,50000000,109423648,129,en,7.5,1556,PolyGram Filmed Entertainment,广州话 / 廣州話,Drama,9,1997
3012,8000000,441306145,122,en,7.5,2046,Warner Bros.,Deutsch,Drama,12,1973
3013,28000000,140767956,131,en,7.5,4005,Twentieth Century Fox Film Corporation,English,Action,7,1988
3014,36000000,12532777,106,en,7.5,1846,Columbia Pictures,English,Thriller,9,1997
3015,40000000,205405498,189,en,7.5,513,Camelot Productions,English,Drama,12,1991
3016,55000000,168167691,123,en,7.5,2092,Columbia Pictures,English,Drama,12,2008
3017,5400000,35000000,201,en,7.5,169,Warner Bros.,English,Action,10,1956
3018,20000000,27728118,124,en,7.5,93,40 Acres & A Mule Filmworks,English,Action,4,2000
3019,22000000,12000000,121,en,7.5,104,Paramount Pictures,English,Action,6,1977
3020,200000000,1845034188,194,en,7.5,7770,Paramount Pictures,English,Drama,11,1997
3021,37000000,48451803,188,en,7.5,844,New Line Cinema,English,Drama,12,1999
3022,12500000,12281551,120,en,7.5,762,Davis-Films,English,Action,9,1993
3023,27000000,115229890,133,en,7.5,1092,Universal Pictures,English,Music,6,1980
3024,11000000,10032765,118,en,7.5,943,Paramount Pictures,English,Romance,12,1993
3025,140000000,655011224,143,en,7.5,7191,Walt Disney Pictures,English,Adventure,7,2003
3026,60000000,469160692,100,en,7.5,3127,Village Roadshow Pictures,English,Adventure,2,2014
3027,40000000,46471023,87,en,7.5,1206,Twentieth Century Fox Film Corporation,English,Adventure,10,2009
3028,15000000,31559552,139,en,7.5,128,Cinema Center Films,English,Adventure,12,1970
3029,165000000,494878759,98,en,7.5,4319,DreamWorks Animation,English,Fantasy,3,2010
3030,7000000,14665733,82,en,7.5,186,United Artists,English,Fantasy,6,1982
3031,20000000,53000000,105,en,7.5,3731,Twentieth Century Fox Film Corporation,English,Fantasy,12,1990
3032,150000000,623722818,111,en,7.5,4510,Walt Disney Pictures,English,Animation,6,2007
3033,115000000,562816256,92,en,7.5,6150,Walt Disney Pictures,English,Animation,11,2001
3034,11000000,41227069,101,en,7.5,1057,DiNovi Pictures,English,Drama,1,2002
3035,10000,7000000,89,en,7.5,500,American Film Institute (AFI),English,Drama,3,1977
3036,13000000,122700000,220,en,7.5,358,Paramount Pictures,English,Drama,10,1956
3037,15000000,3675201,134,en,7.5,572,Ciby 2000,English,Drama,1,1997
3038,9000000,75026965,135,en,7.5,1553,Big Indie Pictures,English,Drama,11,2016
3039,1200000,14363400,113,en,7.5,33,Columbia Pictures,English,Drama,5,1978
3040,5000000,43884652,99,en,7.5,1126,Killer Films,English,Drama,12,2014
3041,15000000,43101594,155,en,7.5,812,New Line Cinema,English,Drama,9,1997
3042,500000,2500000,106,en,7.5,65,Playfilm Productions,English,Drama,5,1962
3043,1000000,117235147,119,en,7.5,1843,United Artists,English,Drama,11,1976
3044,1,5,115,en,7.5,163,Warner Bros.,English,Drama,3,1955
3045,3200000,33395426,136,en,7.5,892,Paramount Pictures,English,Horror,6,1968
3046,3600000,5923044,84,en,7.5,760,Renaissance Films,English,Horror,3,1987
3047,7000000,470654000,124,en,7.5,2628,Universal Pictures,English,Horror,6,1975
3048,4000000,11000000,108,en,7.5,112,Warner Bros.,English,Horror,10,1967
3049,114000,30000000,96,en,7.5,591,Laurel Group,English,Horror,10,1968
3050,15000000,146900000,212,en,7.5,660,Metro-Goldwyn-Mayer (MGM),English,Action,12,1959
3051,245000000,2068223624,136,en,7.5,7993,Lucasfilm,English,Action,12,2015
